ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
10208c5291105c077ff24f7b76c7f4999adf288a76fe3e65304e60237808dc0b,https://www.snap.com/political-ads/asset/c449a49f3b2fdd51ce920d34d1f3020892040c59632a5059713f201963371983?mediaType=png,USD,1094,133343,2020/02/06 06:28:43Z,2020/03/04 00:00:00Z,Lockwood Strategy,US,,PACRONYM,,18+,united states,Texas,,,,,,,,,,,,,,,,,,,web_view_url:https://gtfo.civicengine.com/plan?utm_source=snap&utm_medium=paid-cnv&utm_campaign=gtfo&utm_term=tx-map-v&utm_content=B470B94B
8e289f713e981c8bd7277883cfae87d8c59e74b22f66431819fe9d5f4e4c1e0c,https://www.snap.com/political-ads/asset/954bb2ee9f14481f264115fa9602322ba79ed8087769aa689e1dc654c78896a0?mediaType=mp4,CAD,328,35971,2020/02/27 04:00:00Z,2020/04/01 06:59:59Z,The Aber Group,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",,Plan International Canada,,18+,canada,,,,,,,,,,,,,,,,en,,,,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social
d731e00089a8d76b5c9cb9c1d11c311ca1bceb53c89ab8ef4d9c96df343e085a,https://www.snap.com/political-ads/asset/551dfcd029dfa90b87510d4f9034587354459722c8f6b7d3f418c5a2f194a611?mediaType=mp4,EUR,0,442,2020/01/17 12:31:02Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,Dublin,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
e94f55ecd9db69acfddadb773f5a5ff796d8790431b23263b3816791d1e7c8c2,https://www.snap.com/political-ads/asset/fdc5a4110f4a9b8edf647eee1c976c405537247deabd3a66de6767fc0c359f25?mediaType=jpeg,USD,1453,2204523,2020/02/03 18:56:40Z,,Marud Khan,"7050 W. Palmetto Rd. Suite 15-504,Boca raton,33433,US",Donald Trump,Albbiom Marketing LLC,,,united states,,Alaska,,,,,,,,,,,,,,en,,,,web_view_url:https://www.patrioticamerican1776.com/patriot/v6/
1d1dcd2c42d869fd6cffd97a7585c3a0018e8eb22cdacc9df959a700df38b6a9,https://www.snap.com/political-ads/asset/026e51c9b1f7aa5f11e847b89d7247ccf77ed13aedb45a5b499372b15944bf37?mediaType=mp4,USD,5,3425,2020/03/02 17:10:38Z,,Accelerate Change,US,,Accelerate Change Network,,18+,united states,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://register.rockthevote.com/registrants/new?utm_source={{adSet.name}}
3914a93da0cc483f60b797afb837f471de96625e7b3e34d26bb33ea30c346398,https://www.snap.com/political-ads/asset/c4a8ad571ad4843c9e1a5e625f4bc24de62d2be45bc1a7b4facee2d5d7c84d62?mediaType=mp4,USD,1211,698755,2020/03/01 18:11:51Z,2020/04/01 06:59:59Z,Ciceron Inc,"126 N. 3rd Street,Minneapolis,55401,US",,Be the Match,,18-39,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.ourraceagainsttime.org/story-alfredo/?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=ourtime&utm_content=national_prospecting_alfredo_lookalike_api
5d6c6e0898e1cacadcaf1742473e44327ac58aac94b5ca2308dd156666cf6d99,https://www.snap.com/political-ads/asset/8d2c4d16ee470a78f06b8e30e076d8e8bc62241fa60dc562a69876ec952199ad?mediaType=mp4,EUR,240,67738,2020/01/15 05:00:00Z,2020/01/26 22:30:00Z,Context Media,"Västra Norrlandsgatan 7 ,UMEÅ,90327,SE",,Folktandvården Jönköpings Län,,23-24,sweden,Jonkopings Lan,,,,,,,,,,,,,,Provided by Advertiser,sv,,,,web_view_url:https://rjl.se/Folktandvarden/Frisktandvard/frisk24/?utm_source=snapchat&utm_medium=social&utm_content=&utm_campaign=frisk_1996
e41bf0b1b19263582dfca0a321ce2ed5664cd2de05c32e187846aab8045d08a6,https://www.snap.com/political-ads/asset/c873fb72a2b6b5a1bca88b013f3eac9af4c8af42ba05f146afd20d33f0fc444f?mediaType=mp4,EUR,1,1529,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Carlow,Kilkenny,Tipperary,Waterford,Wexford",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
7692b08a856719b88c1c7ec038a2b085846598ccc845f2db7870fb922cf75864,https://www.snap.com/political-ads/asset/59bb136cfba374b87639cdac0bd7000bb689113f6f07bca571bcefa8422b9746?mediaType=mp4,USD,9226,7584051,2020/03/10 17:49:35Z,2020/06/01 03:59:59Z,Red House Communications,"1908 Sarah Street ,Pittsburgh ,15203,US",,PA Department of Health,,24-,united states,Pennsylvania,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.thedirtytruth.com/?utm_medium=paid_social&utm_source=snapchat&utm_campaign=antivape&utm_content=video
4edced679e4b5cc92c7fc62bcbf49620bba768954575c78fc2fdff040fa58ea8,https://www.snap.com/political-ads/asset/a89944da8a2e390532b3bf2a3e8c5f35cd8c26c927a9cb81d3864ea4c60b1181?mediaType=jpeg,EUR,35,12872,2020/03/10 10:42:59Z,2020/03/15 16:59:59Z,Omid Atai - Ihr Landrat für Ebersberg,"Blumenstr. 70,Poing,85586,DE",Omid Atai,SPD Kreisverband Ebersberg,,16+,germany,,,,,,,,,"85646,85617,85625,85567,85560,85658,83550,85661,83553,85664,85614,85570,85665,85667,85652,85586,85643,85598,85599,85591,85622,85604",,,,,,Provided by Advertiser,de,,,,web_view_url:https://www.omid-atai.de
ed2a29892c1c2f897eb9f21bb05dac026cb0890e7eb7047264973eec9abb609c,https://www.snap.com/political-ads/asset/34cec9452450aa01ab0a99e9a43640336a008b8ebcda537cfbcf3387932e8bc6?mediaType=jpeg,USD,376,292617,2020/02/27 22:42:59Z,,Marud Khan,"7050 W. Palmetto Rd. Suite 15-504,Boca raton,33433,US",Donald Trump,Albbiom Marketing LLC,,18+,united states,,Alaska,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.patrioticamerican1776.com/patriot/v6/
11234696747c6cf6514f910ee7c5be32a639f0c1984964ce793ee03a6aba7079,https://www.snap.com/political-ads/asset/203e43880acbd17aa86ba1f210fdec37342fcd94ae129c8473640a194101461d?mediaType=mp4,USD,2500,620913,2020/03/05 15:49:05Z,2020/03/12 16:26:05Z,Realtime Media,"P.O. Box 13410,Arlington,22219,US",Donald J Trump,Trump MAGA Committee,,18+,united states,,,,,,,,,,,,,,,,,,,,
5be2dd5527132141374ec14706749013c260401468c32a7e5af3cce732d45669,https://www.snap.com/political-ads/asset/d9b43c5b07853259267505a88edf9aed9b6252fb565d4c271238376a348050d4?mediaType=mp4,GBP,83,31976,2020/01/20 11:14:43Z,2020/01/28 23:59:59Z,Opticomm,"31 Old Nichol Street,London,,E2 7HR,GB",Greenpeace,Greenpeace UK,,,united kingdom,,,,,,,,,,,,,,,,,,,,web_view_url:https://secure.greenpeace.org.uk/page/s/turtle-journey-video?source=SC&subsource=OCMRGLPESC01GC&utm_source=snapchat&utm_medium=social&utm_campaign=turtle_journey_jan_2020&utm_content=journey_home_uncertain_fp
0616202057fbb0cf598ab67499676c838717ee9ec999620a8875853773db826b,https://www.snap.com/political-ads/asset/c47767749ba235a25a098900b97d591f139f280d0bcbc4885732f26cd478c120?mediaType=mp4,USD,11547,1190775,2020/02/08 05:00:00Z,2020/02/16 04:59:59Z,Hawkfish LLC,"909 Third Avenue,New York,10022,US",Mike Bloomberg 2020 Inc,"Mike Bloomberg 2020, Inc.",,24-38,united states,"Alabama,Arkansas,California,Maine,Massachusetts,North Carolina,Oklahoma,Tennessee,Texas,Utah,Vermont,Virginia,Michigan,Mississippi,Missouri,Washington,Arizona,Florida,Illinois,Wisconsin,Connecticut,Delaware,Maryland,New York,Pennsylvania,Georgia,Minnesota,New Jersey,Ohio",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.mikebloomberg.com/policies/gun-safety?utm_source=snapchat&utm_medium=cpm&utm_campaign=PM_A85&content=CP06-fighthenrashellscommercials
e43fa2379634e9661301250b1fe9f63d4298d9e57bc4c2d174b6e921898f4329,https://www.snap.com/political-ads/asset/aa6f0d388bcf118acbcbed6c859f26541f0070b60e381338ab7890675b8180e9?mediaType=mp4,USD,20675,2140044,2020/02/22 17:09:02Z,2020/03/03 17:00:59Z,Hawkfish LLC,"909 Third Avenue,New York,10022,US",Mike Bloomberg 2020 Inc,"Mike Bloomberg 2020, Inc.",,24-38,united states,"Alabama,California,Colorado,Maine,Massachusetts,North Carolina,Tennessee,Texas,Utah,Vermont,Virginia,Idaho,Michigan,Mississippi,Missouri,North Dakota,Washington,Arizona,Florida,Illinois,Wyoming,Wisconsin,Connecticut,Delaware,Maryland,New York,Pennsylvania,Rhode Island,Ohio,Georgia,Minnesota,New Jersey",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:http://www.mikebloomberg.com/2020/acq-leader-brings-together-87542?utm_source=~00_~01facebook_~02_&utm_medium=~00_~03cpm_&utm_campaign=~00_~04b20_~05pm_~06p_~07stma_~08a85_&utm_content=~00_~09cp01_~10_~11bettertogether_~12na_~1315_~14en_
b24f23568796c796e29ec223bef508797c2aa783d6bf6734479c248e4f7df2f4,https://www.snap.com/political-ads/asset/2bd76e3379c48a43e69a93c9e1566a018e0754d522b5bac0485a42ca321c7a9a?mediaType=mp4,USD,41594,16740852,2020/01/08 17:05:00Z,2020/01/29 04:59:59Z,Assembly," 711 3rd Ave, New York, NY 10017,new york city,10017,US",,truth,,18-24,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.thetruth.com/articles/videos/ditch-juul?cid=social_asm_snapchat_ditchjuul_bellyflop_6_1824
1c92cae9fe5ab023fd8dfafd4c74d738b679e740745eb1be12b9808614280bb2,https://www.snap.com/political-ads/asset/198ed98cb0116c87613a890853172024a8aa05b2dba19af025f0d5e1dfdff5f5?mediaType=png,CAD,579,256695,2020/02/01 21:07:34Z,,Data Sciences,"423 rue St-Nicolas suite 400,Montreal,H2Y2P4,CA",,"Rothmans, Benson & Hedges",,19+,canada,,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://www.unsmoke.ca/care?fields=allutm_campaign={{campaign.id}}&utm_source=snapchat&utm_medium=smm&utm_content={{ad.id}}
cefdb300f2dd50f435a2962558c2a07f5e21f75bb1afd39ff0aff87166b82645,https://www.snap.com/political-ads/asset/8ff5f231386576fe91ee571f8c4d3d029c8ded6c15e3785dc4006cbfdc5dc943?mediaType=mp4,USD,1659,771645,2020/01/03 16:24:16Z,2020/02/04 04:59:16Z,Pete for America,"202 S Michigan St,South Bend,46601,US","Pete for America ",Pete for America,,18+,united states,Iowa,,,,,,,,,,,,,,,,,,,web_view_url:https://peteforamerica.com/policies/empower-workers/?utm_source=snapchat&utm_medium=video&utm_campaign=simple&utm_content=15s
200ee6091ceb4b239380087d619bc0f3a7cb60ad47dfede2479555034cd9d0ae,https://www.snap.com/political-ads/asset/71f6a7b98251aeb47e5c2384f03c36f7ee1ddb28b75806dbca0b70f5d587ce3e?mediaType=mp4,USD,150,59502,2020/02/04 23:04:40Z,2020/02/11 20:00:00Z,BCom Solutions,"919 Central Ave,Auburn,68305,US",,Great Schools for Great Kids,,18+,united states,,,,,,,,,"68501,68505,68509,68516,68523,68528,68583,68502,68506,68510,68520,68524,68529,68588,68503,68507,68512,68521,68526,68542,68504,68508,68514,68522,68527,68544",,,,"Political News Watchers,Philanthropists,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (MSNBC),TV Network Viewers (NBC),TV Network Viewers (PBS)",,Provided by Advertiser,,,,,web_view_url:https://greatschoolslnk.org/
608885de79ec2e78a9ad9eed2ecadc4dd1aa282885d05827961a0915c1e484ef,https://www.snap.com/political-ads/asset/fd851638f21025022d0255a0630c466ff8d34d93b3084fdb0641c04d825a9e4d?mediaType=mp4,USD,146,81457,2020/01/23 19:57:58Z,2020/02/04 04:59:00Z,Rising Tide Interactive LLC,"1250 H St. NW,Washington,20005,US",Voto Latino,Voto Latino,,18-35,united states,Texas,,,,,,,,,,,,,,,,,,,web_view_url:https://vr.rockthevote.com/registrants/new?partner=37610&source=SC_TX_TLAL_Jan
a7f96a245bbf206143b805c53a49dccffcbd65df475120992929573795b65bef,https://www.snap.com/political-ads/asset/8d18c966777fa2198ebb06b1717947732e7acd958dd5e48715226cd93578912b?mediaType=mp4,GBP,34,34193,2020/01/21 12:48:49Z,2020/03/09 06:59:59Z,Republic of Media Ltd.,"4th Floor, Nova House,Edinburgh,EH3 9QQ,GB",,Scottish Government,,16-24,united kingdom,,,,,"latitude 56.78120018038726;longitude -4.287511715387666;radius 100.0,latitude 57.32171550315462;longitude -2.418608752380237;radius 85.86,latitude 55.51943446788195;longitude -3.4927427040261705;radius 58.31,latitude 55.10155935962584;longitude -4.442367333596138;radius 60.15,latitude 55.83574454246647;longitude -2.4876021261947585;radius 23.42,latitude 56.080161847032315;longitude -2.8813614784165793;radius 54.27,latitude 55.78079022250972;longitude -4.63869497268675;radius 64.56,latitude 55.5023252578392;longitude -2.413099749062013;radius 9.83,latitude 58.113564814053944;longitude -4.522493797329133;radius 100.0,latitude 58.12173011298961;longitude -6.601857126173002;radius 37.38,latitude 59.008553059263335;longitude -2.9179367020813345;radius 55.74",,,,,,,,,,Provided by Advertiser,,,,,
ed128115fe33de79c16af39bcec93616082efb54b5dc0c4c62614a7e328a3f52,https://www.snap.com/political-ads/asset/2f5c03afc01022a0a29180aad47a63b34597c3405c90c0a61ae73ca34d903281?mediaType=jpeg,USD,2133,3175291,2020/02/19 22:24:50Z,,Marud Khan,"7050 W. Palmetto Rd. Suite 15-504,Boca raton,33433,US",Donald Trump,Albbiom Marketing LLC,,,united states,,Alaska,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.patrioticamerican1776.com/patriot/v6/
2095a131c8089961487701c7de5c60a9c37c961b2e83b6a68f6d360d18399f8c,https://www.snap.com/political-ads/asset/30e7d5a72960b253fc9207e1216855d35d1c7f653be383b0f7e43e3104456b88?mediaType=mp4,USD,3990,555995,2020/01/28 20:29:01Z,2020/02/20 04:59:59Z,VICE Media LLC,"49 South 2nd Street,Brooklyn,11249,US",Register to Vote 2020,VICE Media Group,,18-34,united states,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.the2020project.vote/levis-the-2020-project-home/p/1
e643256c5d2b33316baf912d5782837f7b1a501972200509ca6f3a5b22944fd2,https://www.snap.com/political-ads/asset/8cd7fff145d5d374d8d83fe7afa57b0097e0ae77c17774210db3545bff826dc5?mediaType=mp4,USD,302,30507,2020/02/07 20:33:41Z,2020/02/11 21:30:00Z,Pete for America,"202 S Michigan St,South Bend,46601,US",Pete for America,Pete for America,,18+,united states,New Hampshire,,,,,,,,,,,,,,,,,,,web_view_url:https://peteforamerica.com/vote/?utm_source=Snapchat&utm_medium=video&utm_campaign=NH_primary&utm_content=time_to_vote_15s
54a0207216a11bc1dd3a25284f779a420fb44c42bd669a49c5f75ed082edc470,https://www.snap.com/political-ads/asset/25ed804471bcfb217faedd5f6d3e9299b1e3fbf4ed4dc29ab1cfd5ee0c563eed?mediaType=mp4,USD,6,1810,2020/01/24 19:47:07Z,,Fourth World Problems Co.,US,,Unicorn Wealth,MALE,35+,united states,,,,,,,,,,,,,"TV Network Viewers (A&E),TV Network Viewers (AMC),TV Network Viewers (Discovery Channel)",,Provided by Advertiser,en,,WIFI,,web_view_url:https://tiny.ie/trump-coin-up-snapchat
c166383bd7bf48a2d706e9ed4eaf494f37d1f3326c379708432718a359bf37ab,https://www.snap.com/political-ads/asset/d702c0693d46c2577b493cf0ecd1d17b76699d91097d6c42fdd7ec0108c78195?mediaType=png,USD,236,88170,2019/11/19 17:10:56Z,2020/02/08 04:59:59Z,OpAD Media,"275 Madison Avenue, Suite 2200,New York ,10016,US",,NY State of Health,,18-34,united states,New York,,,,,,,,,,,,,,Provided by Advertiser,en,HHI: <50k,,,web_view_url:https://nystateofhealth.ny.gov/?utm_medium=EN_18-34_LH_REACH_ALL&utm_source=Snapchat&utm_campaign=OpenEnrollment2020
ab5f847cbcc9f1c9b6fd685f170031ad34f8b34e6641154c9e2fca4374356a89,https://www.snap.com/political-ads/asset/a819f2dd85a560711c81ea0639694f466bfbad6ca62800429196a4967f62be90?mediaType=mp4;https://www.snap.com/political-ads/asset/b3432b9e5bedf075171b61c204c9a33524de01415700eccad19125712aae5535?mediaType=mp4;https://www.snap.com/political-ads/asset/c2ac805f0d06cd30b1f0f879315a475f2485f60f41b215b0517c9f0616151943?mediaType=mp4;https://www.snap.com/political-ads/asset/4cc6e0f896f8541d518608602907c8ba252ba2059c370596bdafcea153a4cbd2?mediaType=mp4;https://www.snap.com/political-ads/asset/e748bf0cc48a9b91e991fe06c3cea9b447bf442a27c2132f2c421afb8e439ceb?mediaType=mp4;https://www.snap.com/political-ads/asset/06e55563794921414898a6cc21d0c0176b72ad8205caf8f8a2d59b482b99baf4?mediaType=mp4;https://www.snap.com/political-ads/asset/a8e242225c4c4f827b163ffbc3c838ade65b991471f8c1c0d0cd273b3096b92f?mediaType=mp4;https://www.snap.com/political-ads/asset/662ea5cdfd85d94f2ef1583471245f6f2b4732b9c2133f371639f8da94680a7e?mediaType=mp4;https://www.snap.com/political-ads/asset/23e33c8bd394166d15f7ecf1612b8500491a2c7b90e8bb2062c2b33b3e6cb90b?mediaType=mp4;https://www.snap.com/political-ads/asset/a2d5cd5d009e068bbb0fbb90cf13d6e574b7ea4f70e1ccc366b10ee33a179f81?mediaType=mp4;https://www.snap.com/political-ads/asset/c8eb0ee0178b0238eb0fbd4dd2191a2a0bdd4da7e4a83058191565eff7aaf1e8?mediaType=mp4,EUR,1000,2260677,2020/01/07 16:46:16Z,2020/01/19 22:59:59Z,Næringslivets Hovedorganisasjon,"Middelthuns gate 27,Oslo,0368,NO",,Næringslivets Hovedorganisasjon,,18-30,norway,,,,,,,,,,,,,,,Provided by Advertiser,,,,,
8a57fab67516b223ac8657f34d3fd99e414579182ef355381883901269f7b455,https://www.snap.com/political-ads/asset/1fc3343f348968976b68b8a5dabd90a8adc9d45117a96c1333083b3d3a609488?mediaType=mp4,USD,12935,6034926,2020/02/08 05:00:00Z,2020/02/16 04:59:59Z,Hawkfish LLC,"909 Third Avenue,New York,10022,US",Mike Bloomberg 2020 Inc,"Mike Bloomberg 2020, Inc.",,24-38,united states,"Alabama,Arkansas,California,Colorado,Maine,Massachusetts,North Carolina,Oklahoma,Tennessee,Texas,Utah,Vermont,Virginia,Michigan,Mississippi,Missouri,Washington,Arizona,Florida,Illinois,Wisconsin,Connecticut,Delaware,Maryland,New York,Pennsylvania,Georgia,Minnesota,New Jersey,Ohio",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.mikebloomberg.com/policies/gun-safety?utm_source=snapchat&utm_medium=cpm&utm_campaign=PM_A85&content=CP06-fighthenra
98ae03caf3c5c74444e74c38da2cd94c8903477921dbff0051c5ee9ae6ee6327,https://www.snap.com/political-ads/asset/8264ff71c24f08eba7061c69fb26f39c7e2d2e885e2e4ce128e3b4e10786f314?mediaType=mp4,USD,241,78076,2020/03/13 14:40:47Z,2020/04/07 20:00:00Z,Blueprint Interactive,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",Leadership MKE,Leadership MKE,,18+,united states,,,,,,,,,"53110,53129,53130,53132,53154,53172,53202,53203,53204,53205,53206,53207,53208,53209,53210,53211,53212,53213,53214,53215,53216,53217,53218,53219,53220,53221,53222,53223,53224,53225,53226,53227,53228,53233,53235,53295",,,,"Advocates & Activists,Political News Watchers,TV Network Viewers (CNN),TV Network Viewers (FOX News Channel),TV Network Viewers (MSNBC),TV Viewers (News)",,Provided by Advertiser,,,,,web_view_url:https://mkefordavid.com/
ef0eb52f65f3d6e47540740c55e8f359f2e33fba97084d584adad3f0d81f5ea2,https://www.snap.com/political-ads/asset/8bb565358d3c3be3a3cab5cf09ddc92cf6719fe71a7dd198d431ff9d2d799ae6?mediaType=mp4,USD,240,87492,2020/02/02 14:30:16Z,,Holland Jones Democratic-Campaign,"9927 Caleb Way,Missouri City,77459,US",Holland Jones 4 Sheriff,Holland Jones Dem-Campaign,,,united states,Texas,,,,,,,,,,,,,,,,,,,
f0eeb6e71ad3932bea759fccf6e39d55a7ce01b832e82bfdef82295537552739,https://www.snap.com/political-ads/asset/8568f23b38d2e0476187d2b99a15a19b146fdf3840a413fbf53d89bf51d21326?mediaType=mp4,USD,16305,7352538,2020/02/22 17:09:02Z,2020/03/03 17:00:59Z,Hawkfish LLC,"909 Third Avenue,New York,10022,US",Mike Bloomberg 2020 Inc,"Mike Bloomberg 2020, Inc.",,24-38,united states,"Alabama,Arkansas,California,Colorado,Maine,Massachusetts,North Carolina,Oklahoma,Tennessee,Texas,Utah,Vermont,Virginia,Idaho,Michigan,Mississippi,Missouri,North Dakota,Washington,Arizona,Florida,Illinois,Wyoming,Wisconsin,Connecticut,Delaware,Maryland,New York,Pennsylvania,Rhode Island,Ohio,Georgia,Minnesota,New Jersey",,,,,,,,,,,,"Bookworms & Avid Readers,Green Living Enthusiasts,Political News Watchers,Outdoor & Nature Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://www.mikebloomberg.com/policies/climate-change?utm_source=snp&utm_medium=cpm&utm_campaign=PM_A85&content=CP02-planetgoing
6cb9b698512b6ea358c4ea07fd17e8697b5da17f86ff36ebfcd6ca4300a04d10,https://www.snap.com/political-ads/asset/dd8d7f0149e9151d0771bc8184888c1c254587ca4db8e80ef114523b0f212f13?mediaType=mp4,USD,2556,228194,2020/03/28 02:02:41Z,2020/05/01 03:59:59Z,"Panowatch, LLC","1000 New Jersey Ave SE, Apt 1028,Washington,20003,US",2020 Census,United We Dream,,18-34,united states,"Arizona,California,Colorado,Florida,Georgia,New Mexico,New York,North Carolina,Oklahoma,Texas,Washington",,,,,,,,,,,,,,Provided by Advertiser,en,Spanish Speakers,,,web_view_url:https://actionnetwork.org/forms/wecount-pledge-3
8329642dcbd0a2db6863e3ca3f55ed662f5fd12b7ab1f655df00e2e6a3cdbd40,https://www.snap.com/political-ads/asset/2533e288bf315ddf5a50dc3508af90743e52d5d85f08ca52e7b469b784ff47c4?mediaType=png,USD,30,8042,2020/02/23 21:30:10Z,2020/03/04 00:00:00Z,ACRONYM,US,,ACRONYM,,18+,united states,Texas,,,,,,,,,,,,,,,,,,,web_view_url:https://peoplespowergrab.civicengine.com/pledge?utm_source=snap&utm_medium=paid-awr&utm_campaign=ppg&utm_term=tx-ptv-v&utm_content=5630FEF3
cede8bb95d59a05f5c4d36d2f262f9eebe16980594b57d50261497f94c1084fd,https://www.snap.com/political-ads/asset/6dc71413a31b9e9dd46be11d3c02a8abe51175b926d999f40b412f23a5937175?mediaType=mp4,EUR,403,104284,2020/02/12 13:00:00Z,2020/04/02 21:59:59Z,Idium 1881 AS,"Rolf Wickstrøms vei 15,Oslo,0484,NO",,Fellesforbundet,,18+,norway,,,,,,,"Oslo,Bergen,Trondheim,Namsos,Namdalseid,Fosnes,Vikna,Larvik,Ullensaker,Lardal,Overhalla,Asker,Hurum,Royken,Sandefjord,Andebu,Stokke,Steinkjer,Verran,Tonsberg,Re,Bindal,Klaebu,Baerum,Skedsmo,Fet,Sorum,Grong,Rodoy,Lindas,Meland,Hjelmeland,Hoylandet,Askim,Eidsberg,Hobol,Spydeberg,Trogstad,Vestby,Eidsvoll,Tjome,Notteroy,Fusa,Os (hedmark),Os (hordaland),Roros,Selbu,Haram,Sandoy,Skodje,Orskog,Alesund,Sykkylven,Rakkestad,Frogn,Lorenskog,Nannestad,Hurdal,Kristiansand (vest-agder),Songdalen,Sogne,Flora,Vagsoy,Samnanger,Oygarden,Fjell,Sund,Askoy,Stryn,Midtre Gauldal,Meraker,Stjordal,Afjord,Snasa,Lierne,Namsskogan,Flatanger,Leka,Inderoy,Tromso,Masoy",,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.fellesforbundet.no/blimed2020/#/?utm_source=snapchat&utm_medium=cpc&utm_campaign=2020-Q1_tariff2020&utm_term=bilde3&utm_content=story
